trait,y_true,y_final
AF,130.83738682307376,113.74662693854523
AF,103.40867854313682,133.19934587055923
AF,100.05568919352922,117.14243207883655
AF,129.8648979415311,128.8958710600042
AF,78.45819560051741,107.26700896901863
AF,112.11154669397482,106.83543173296835
AF,82.49362284986769,105.66171000362579
AF,118.38973738105835,125.35312960181514
AF,83.2492428434799,102.52474789822523
AF,102.01836750370897,120.84423086430037
AF,103.07519428611346,110.44282930889779
AF,91.9370878409016,124.65927519043389
AF,111.70621903992101,112.08684077778622
AF,88.81212318621675,124.85331298718785
AF,92.16511253582433,95.58080266740339
AF,110.21416704072335,123.59569631415775
AF,88.34179436342112,107.62599247725873
AF,193.80581878682045,119.7296122321519
AF,77.75448729544274,99.74082695889088
AF,102.56916688094245,124.19611930702592
AF,163.70179924603525,99.38835501040867
AF,124.22660434352625,117.59526684049362
AF,92.87447311644179,127.88080788532068
AF,135.02051695700214,111.81514600790146
AF,97.13346273791788,112.21656488117287
AF,73.0614624099193,105.93173724230184
AF,72.8988851160181,91.84047524975352
AF,112.98482326533255,115.34791243626626
AF,87.94078028807101,105.77130593166126
AF,101.17573221555676,107.09516744678697
AF,97.48672995934092,110.48505884874317
AF,94.16676179843056,118.42784529516891
AF,105.89359736464972,107.94098155544658
AF,181.47612341073705,104.08624352676438
AF,88.1975125929873,87.38537199812825
AF,74.03633119695365,134.74074455784512
AF,137.58858372663104,111.1360573297088
AF,108.31961352524328,106.20701788719987
AF,80.17514866867998,116.31079083304718
AF,118.43703800270572,101.24842541561489
AF,101.47842644528134,110.07137790540762
AF,66.26683223113861,102.22344471262525
AF,65.83666431351529,99.7438265183816
AF,56.579575671299494,97.37674389573968
AF,88.01678851971194,104.0395599990726
AF,156.34075156023184,113.08401807060716
AF,83.52040332543956,123.19037707204342
AF,91.98736334441361,128.91576598854698
AF,94.14757381040378,117.14269892565252
AF,95.15234016017752,115.26087056790313
AF,181.10426317766016,119.00160744649142
AF,97.84624443267964,100.80993819740199
AF,67.95016913423102,129.73526934171105
AF,81.67612531347149,105.82773039251208
AF,67.49307853573292,89.45884144637124
AF,79.10136505964718,88.24517295918386
AF,97.44255296365138,106.9279615518499
AF,100.81606899812482,94.25445417715343
AF,153.71973189341276,94.62560081948314
AF,57.50134281705046,89.79263703752403
AF,89.0991992861521,106.77926955621604
AF,60.122511227962754,85.66852330177655
AF,90.5149455655224,113.17625377471646
AF,101.38873375706322,100.69533387309085
AF,76.86157650377854,126.36642530257606
AF,62.350400256372936,98.992509884236
AF,98.23848260652915,111.70666830070292
AF,112.07941796983697,136.31293021508833
AF,105.08695814705936,137.82984307539567
AF,178.46108064094972,152.3227064055418
AF,202.78282230148272,135.76747954414878
AF,203.10455577514085,152.96219279879364
AF,139.09521264696536,149.50605532988504
AF,228.4999323006134,136.5127046022229
AF,150.93122637761587,150.91449078271063
AF,194.6099293548259,140.682151701294
AF,224.41199838635265,139.7129098710925
AF,128.9464031658312,144.659121734184
AF,228.80589890038908,165.14622827513142
AF,115.46438729948918,135.79819322224935
AF,204.82180633148988,160.9124386535148
AF,240.57587025364515,149.61957798978355
AF,139.90185186455568,125.01661694675015
AF,226.82998236591175,154.00562389764613
AF,125.2620119765055,142.72999410850576
AF,210.10237038527475,161.48416114170467
AF,194.24848120827517,139.6469743448769
AF,92.50499278885661,148.28479466977942
AF,159.56284610779636,138.8094953605201
AF,153.6603830002137,139.42379299436482
AF,91.39119701874475,133.87473387408886
AF,149.11803588113304,144.2730140089057
AF,169.29368468695208,151.71911200216087
AF,223.43623713475895,146.3043335328631
AF,145.4944810259387,138.7416049535512
AF,153.47445288367527,156.6452667865861
AF,127.28255173895202,133.5554792344547
AF,152.19123759137358,121.38892857907787
AF,97.66804900898921,114.59303365060526
AF,112.5220803912917,116.84696905864384
AF,121.78452382086377,123.99005146325186
AF,88.72213300981215,144.81234716604388
AF,111.27292749633985,135.53094953116866
AF,47.11647645995912,113.54522811741083
AF,66.32989972666844,116.83549850139255
AF,191.1727508484497,167.81770145695066
AF,231.62802058125612,131.20672041498202
AF,52.76771079407504,136.25210984087263
AF,161.7596476207213,134.9761242693092
AF,83.44380011742572,124.61382615470863
AF,121.35911571422382,119.70900424253071
AF,163.33871491445896,138.130702692918
AF,105.71361701184051,130.1243608401238
AF,114.14547342481211,143.78976539883695
AF,104.92705824683631,125.00790612295572
AF,89.86121527577325,122.33015513727608
AF,107.52591504376399,125.49846809671502
AF,155.94315859902605,118.4612480593839
AF,144.61317227354652,161.60683452311633
AF,108.0420570472747,128.38265909701914
AF,100.17691562951228,147.57506319814667
AF,119.86141143948339,146.1913760918792
AF,47.767826844216586,81.67701107017336
AF,93.95019039868659,52.538566828336876
AF,79.63119151973511,64.39448834699283
AF,55.920193106007574,55.41596164773783
AF,41.1658202661697,59.35006998911127
AF,81.23108298652508,57.86526386479396
AF,52.381422383954785,55.74221235226167
AF,65.65936135438422,67.65792921506309
AF,80.7301128805239,88.12931476076736
AF,67.9510615987904,75.67976611209087
AF,123.9695745504235,67.06240214833603
AF,89.9504617317117,77.01800738519199
AF,48.759354969692765,48.07408839562243
AF,30.793299668816516,57.28143135168643
AF,78.76178229480138,61.68322865396646
AF,90.50140985303838,78.97148868741556
AF,191.50712757003242,94.92015102950279
AF,67.38360288311509,73.7429588586648
AF,45.26104264099874,39.249937114450276
AF,49.87374571617755,80.49642433379194
AF,96.42692829507183,80.8250840565905
AF,47.28039245069941,61.5278135297412
AF,72.83477641183563,76.48124405086153
AF,97.28190934296218,75.52451316409527
AF,42.21818472577726,81.63382190890309
AF,72.9448470408264,78.6744189340601
AF,79.77800193975386,69.40590543007406
AF,50.73899010650082,46.75321460764818
AF,48.610015900089095,59.39145628430914
AF,82.87277154351287,83.64030916608775
AF,33.918710555781054,61.1659030664365
AF,120.71163267639037,67.50039497273332
AF,42.12893826983881,86.44001365190486
AF,59.820114486424636,65.24931996756925
AF,51.70448801566164,67.2415057068498
AF,95.71146920663192,65.92867413042603
AF,63.218322040374375,66.04681583116725
AF,257.9127380401553,116.21184723473661
AF,241.8776785576007,127.59034804735015
AF,145.84551708596328,116.49619410405046
AF,189.34706584813546,121.9011196767444
AF,121.81918119458655,95.92587232155176
AF,54.974180673060005,124.96232168458208
AF,63.77432746087092,110.25988564798224
AF,168.84313882855616,110.77412658021157
AF,100.99262823678973,110.60359757018023
AF,69.06232871931735,110.12500744795373
AF,100.38233122226393,97.68903744695851
AF,70.66028651289531,109.26473450496545
AF,77.71581383120274,124.59563055982477
AF,67.47121315402799,136.66797396799547
AF,104.13484720628932,120.45249803420897
AF,176.3951739300678,96.28548543378719
AF,176.45125045321583,111.91442830131379
AF,191.2065157576131,113.75957057163996
AF,83.3164751736202,126.2303092967283
AF,146.37400484921213,106.72400214292702
AF,112.57101719796461,145.48664628582415
AF,160.5475320049839,131.72860888277552
AF,145.37905560959163,95.24455384065445
AF,148.9335932055269,141.01029622545119
AF,133.33613884525712,118.7952335548192
AF,178.8919922790392,124.28823193245807
AF,177.83471926435504,116.21481346073787
AF,95.96448290921742,89.9587264671342
AF,65.89898808857896,119.0545427310521
AF,172.390982940296,101.61786575019616
AF,162.81632565903257,118.31500758614706
AF,116.25377220226477,126.84686734397104
AF,93.97205578039151,130.46128749419972
AF,89.34670945728807,112.73478887707577
AF,131.29834476799584,125.24072187666884
AF,109.61904192370712,112.24441469906516
AF,146.34946207382905,114.38306724096013
AF,84.88929521544216,102.57026233668824
AF,223.08133372831037,106.7842256942668
AF,43.95283834103428,99.15656728956283
AF,65.22309492893842,112.68570804258133
AF,66.28021919952937,91.26857810455232
AF,64.40901850668654,101.12270906530463
AF,80.12769930293936,98.34647805199049
AF,85.20552515765075,109.39065902681014
AF,87.09710379126619,108.5813811777164
AF,112.91907837612456,89.43593728586467
AF,103.43128764530789,100.42149650591335
AF,60.0506678309323,106.16512124726006
AF,135.96801683088202,90.01385803432213
AF,64.63540701658373,109.84719471721894
AF,136.5464826094564,107.63355231925178
AF,55.348867043908264,97.52916915437085
AF,78.24415285035838,111.18338040408436
AF,87.7917387066538,138.2413943607852
AF,105.45822340376333,108.5227447034903
AF,51.180611319302926,78.59893593451332
AF,57.105832273149886,106.02119412050045
AF,190.17899156157503,127.13949341954319
AF,167.67505146441505,115.50725405259945
AF,59.426388871642835,90.03360951283021
AF,56.95113841618991,83.30085852616514
AF,43.60001735189094,109.84152314061868
AF,39.366909202637,105.3436156905693
AF,164.7333395325905,118.28338999453433
AF,111.09651700176816,113.11955257848047
AF,122.65125565211936,115.90418554397893
AF,108.33433919047312,113.32435816830687
AF,78.53390634397186,122.14002826685596
AF,114.90674569396708,107.6053060489985
AF,119.5639232530219,122.26092326062961
AF,143.00554611390854,118.64771678888634
AF,108.3758387924845,117.59013638311289
AF,64.81642857804556,82.02659383904697
AF,58.46193217113465,103.70339696808144
AF,82.37968487445293,110.70963765294445
AF,119.63264302409449,108.05307879583131
AF,151.26396691417307,112.89820664649014
AF,115.92951007902172,97.3596085262244
AF,131.59122188756717,100.35436639212034
AF,171.3253802563909,128.57106698488792
AF,82.53214757001446,81.88795517007226
AF,103.60278958480293,115.27770938669309
AF,97.74718086658797,100.3514885757803
AF,108.1992795538196,90.30332389150526
AF,142.07306939344497,129.69433145550227
AF,135.60091640878852,96.7386639273247
AF,106.34949801040199,90.5872525573555
AF,123.56722177823433,99.12643855111759
AF,119.69154568501386,93.76174873530405
AF,81.25860064377277,93.59159074648159
AF,95.09819731024152,119.23246583856815
AF,85.0887610444646,96.12950452085661
AF,75.28131925729504,97.50719959031906
AF,104.68639030398896,88.87963022501708
AF,119.03662544251887,95.90807139275677
AF,90.13936673011474,96.25763302841641
AF,84.04085890765396,97.16917913012149
AF,84.83024381042955,95.9261048766241
AF,108.34058644238883,108.30097877523193
AF,72.67844636985012,101.26582697454305
AF,97.98115532523994,96.02317033253456
AF,75.46769560611317,89.10076718855245
AF,70.64392466263992,99.26883064982961
AF,140.1576917049126,107.80069424469019
AF,109.13651608526656,101.12144655550713
AF,104.40571020006254,109.64523760188781
AF,83.6584378439577,106.63465482972617
AF,79.363600896013,118.9021885202479
AF,133.12878957929345,101.43092481370482
AF,71.48581623032597,110.03153495113243
AF,89.79398294563295,92.17735138242843
AF,65.99418430824664,96.93918745093198
AF,118.56718908428263,125.20441574140438
AF,94.73466674638556,95.83478126933434
AF,111.1067803442011,120.7089476539478
AF,76.55129632529919,102.73181061877443
AF,101.85370779250255,114.3371294045707
AF,122.36135341441263,106.03475622654088
AF,92.15841905162895,107.64370311313701
AF,94.00225083131735,99.14951511324499
AF,84.07611125774966,88.28314992770015
AF,87.64507703072829,100.60296467177595
AF,90.65595496590515,87.93931506782243
AF,102.29250286753326,98.73628858141333
AF,100.66762239308053,94.83423352454716
AF,92.8725394432298,61.408067408471204
AF,35.83929428757651,56.83412954880809
AF,51.29737543248907,46.556486997305605
AF,108.08296167291314,75.95201948940617
AF,79.27033834955732,80.69168942619399
AF,84.78963667297757,98.4366797647927
AF,136.57444649898378,112.46867989523582
AF,140.02025216276738,108.03856573642534
AF,71.47495791152011,83.50574290889011
AF,168.9203370129429,108.71779740219262
AF,29.92463416434893,74.41765271449262
AF,45.23545865696305,77.8143084384298
AF,144.5144061956413,85.41726779299754
AF,106.98047045388682,97.57214913991726
AF,45.648372259771605,71.42430687179333
AF,158.06008453388608,113.55695430890839
AF,118.09507533236822,77.9838444236087
AF,51.93519010426253,64.25661821995885
AF,62.515208711672614,69.93765100346974
AF,142.50442726381414,111.96173080576229
AF,152.60920849335196,110.77801275139576
AF,104.82368110204095,96.48878697568566
AF,108.67079832936108,109.7708122446646
AF,104.09305011609149,108.90007992583944
AF,76.3815793149229,83.96402868051528
AF,66.23619094793307,83.97861583648725
AF,78.29770072392142,94.69073026773405
AF,180.05472485582396,104.39036133992789
AF,121.67370947140688,103.14879912442282
AF,125.4791783526224,93.9223909335938
AF,71.86630362081023,101.08732410043606
AF,116.96655389702653,105.46338266688264
AF,69.77912650459633,84.3395036752175
AF,99.74377283002434,128.35672723887768
AF,83.08324443543438,96.3071949094966
AF,111.59019864720102,116.28920963464446
AF,52.17318065343173,113.25758727074702
AF,122.85919989445594,104.0340027056236
AF,94.31178728933054,103.97974985717697
AF,86.40023771448013,97.33915639026145
AF,67.71827709288428,94.11928892259562
AF,74.28071774213177,82.49462158843335
AF,43.187252493175606,95.87367749918566
AF,82.2489388165031,93.06329899447113
AF,114.77674335648341,101.35099786791571
AF,66.32246252200692,85.78522131704563
AF,95.8004181743839,81.22730591254147
AF,67.03479798448899,93.94076700796955
AF,103.60978055718479,95.34212936998759
AF,78.63356488643647,98.02746479556703
AF,86.84126395090931,108.11041969816912
AF,96.68782543459855,90.73588835515237
AF,79.5522084062296,88.57983996841335
AF,65.74905404260237,87.19343025028844
AF,53.00718878417655,96.11956936197146
AF,112.24422642513665,98.0782014876749
AF,81.63373324690072,98.74502221915625
AF,94.29230181311732,95.75663843065159
AF,46.08791105526848,83.37810737287913
AF,93.72618179428108,97.71724776905148
AF,77.94130987654056,113.2195449921733
AF,74.52287312591145,83.20095123741618
AF,141.01713507559987,95.42586686431835
AF,94.19234578246625,96.070979887585
AF,105.43174695516825,94.89755408711267
AF,133.79635306971306,101.31549349325813
AF,107.2419625697865,118.18019760867045
AF,111.62381481227119,119.40546683076246
AF,77.98399943129778,101.38160273638397
AF,115.39685748116241,119.71742511331972
AF,89.97574822756093,101.28939754286293
AF,188.83047761234505,111.70489422292664
AF,104.01852932538289,105.32525786709456
AF,103.05303141622208,113.27444768979223
AF,89.942280806584,95.87048809641504
AF,134.47968343401516,104.40039843817922
AF,81.76150442298592,97.27081419001397
AF,126.05585920207803,112.82318218118083
AF,193.18272978027682,130.3155152808039
AF,91.30953651156106,106.07619117720628
AF,105.52143964338639,100.21768756230753
AF,99.4427147853253,100.79493099244442
AF,109.2290349112561,114.3162939735366
AF,132.9528253170015,119.6056874872389
AF,105.58465588300948,114.92681649004476
AF,83.80242212620507,100.18177088514379
AF,172.49079022685385,120.757852102248
AF,75.65570813995684,107.38332348082139
AF,140.41844010034612,112.94266590692578
AF,99.0165629582192,98.80930650985397
AF,129.4969050548782,116.3137591296531
AF,102.90190741749964,98.16071962015491
AF,107.81001626183472,87.6856462920455
AF,89.11883350645857,94.16846489440124
AF,83.21250305245191,98.89989617780971
AF,66.33421330537215,109.20502283420876
AF,111.80007656274961,101.23423482757903
AF,83.32465609874788,100.6494433636638
AF,126.7580800662204,112.01577903310101
AF,109.97245788922338,93.0493002273866
AF,79.09749771322319,107.64657268792837
AF,108.0430982559273,102.55994390857327
AF,145.78259833452665,110.80671230608812
AF,109.55136336128712,99.2569059787835
AF,93.5753552837451,103.34619676871424
AF,136.78224199722717,89.68962748108936
AF,107.17502772783266,105.7405281914772
AF,71.40147832946413,98.61164468201736
AF,103.25785203260082,103.64811043753235
AF,129.0209239565398,93.14023365673634
AF,105.6985938584242,98.41810503593842
AF,96.45370223185336,101.61672506684312
AF,108.08980390120178,96.57806850760346
AF,118.89754971534813,115.18117870874016
AF,74.0843755390672,123.23751009299767
AF,103.658271131578,95.75905648283612
AF,67.56596314141599,109.050081766783
AF,66.62307433442626,93.15407674576366
AF,96.15636278948509,105.06315206855277
AF,125.7345719606996,103.65286252577553
AF,91.1520165168297,85.67811688026873
AF,121.87332404452253,117.67661179769235
AF,88.02363074800054,95.11166621578982
AF,169.91469127619047,103.04840657314116
AF,71.99035619456467,101.5608247753523
AF,135.5055714450276,105.98777344230996
AF,186.06324250188015,91.03772872975331
AF,88.17698590812145,92.66950139473681
AF,118.11262713536945,85.34338372294607
AF,72.98604915465133,79.99772574063383
AF,104.97078901024616,98.67564813462667
AF,95.40312270136457,97.40058858183173
AF,70.28098907515688,101.29035499647128
AF,122.32758850524925,75.91808215735612
AF,99.3121174714687,77.22991728986997
AF,93.96402359935705,97.1425841295233
AF,101.03234290968231,69.8111172100592
AF,104.10539587582966,99.14716087091745
AF,110.39399864943934,95.84040831279711
AF,121.2835537148626,103.8622318391196
AF,107.19852929456312,93.7108056153142
AF,103.20445290313098,81.24625662485013
AF,95.63650218364361,79.62067527124857
AF,94.55022407077944,87.20646788503836
AF,105.67405108304115,100.48777019654517
AF,81.53452093671581,92.42765059273638
AF,106.6402927126681,85.08380824090668
AF,23.34345175935436,24.95585244088428
AF,40.02629176792891,41.77861108208733
AF,72.65286238581444,47.027568650317654
AF,31.644859602562562,34.03537670591739
AF,42.61339778149137,35.700002243391026
AF,56.67462314687394,25.284073198895726
AF,23.14026732800115,32.76057215161198
AF,70.24514174868827,34.35902976038912
AF,26.33499296241122,36.534805510311585
AF,23.86494855022137,19.019528479390154
AF,25.26968776669258,24.68049881560644
AF,52.984579682005474,43.75164910882859
AF,22.86687568464303,11.01456469840965
AF,54.86842362277294,43.10032558661394
AF,46.60063194463488,43.6593836494269
AF,35.536005081479004,39.94226591992333
AF,27.276691816655102,35.86852894307819
AF,42.52087895550184,50.15653305948113
AF,30.608708249117157,24.988409900218137
AF,42.2241344895065,49.9415265248684
AF,22.81258409061381,26.82474449599252
AF,37.03519679715175,41.50995126203899
AF,54.92554135457355,42.664372389584734
AF,24.480600352103448,17.803173821108693
AF,23.93366832129398,29.359874990103165
AF,35.76566596142729,48.146836388310675
AF,26.673237030417948,35.564890554999536
AF,24.92534519086339,35.2181296076727
AF,44.74728054297972,34.93430441510893
AF,32.192089121558496,44.69146893474305
AF,34.81638115842864,47.286511692856884
AF,46.28321204968045,33.80247097442973
AF,28.18269208852361,31.520403147578627
AF,35.060618959513526,32.8661562885658
AF,59.8755960331997,38.61331822866445
AF,39.24984760126439,24.32139709971969
AF,29.780203649821875,46.57755607965904
AF,77.39289040479878,47.99579474116181
AF,24.011758970240123,24.107274804011084
AF,27.926554759980252,38.31699550906695
AF,39.35486093108531,31.06064229736807
AF,29.15785836374441,34.228765244757845
AF,40.63287018012392,47.41138723110677
AF,28.391528795419582,22.42037527225355
AF,45.21225457841905,41.56211250233909
AF,57.851040180235955,51.80596585210111
AF,30.190737347138743,52.4440227998436
AF,45.604641496361765,57.12188259334433
AF,38.20030927942822,39.20618783387598
AF,48.27236680845529,42.28885217612103
AF,42.76065443378981,33.12802656989994
AF,45.14859210651629,41.727723095197426
AF,30.501166269711327,27.19921083808196
AF,51.916745836701914,33.476245708584244
AF,31.881065222612996,40.955294331432995
AF,44.50274525370837,26.51720188992416
AF,29.449991762849606,41.22186570674747
AF,34.418044476756684,47.116789939022894
AF,27.292309946444334,36.242369500672424
AF,32.37653179716463,36.0944819614027
AF,92.50142293061907,86.98832026985019
AF,90.02899861293753,68.12746881762541
AF,101.59548804665395,79.92684152070615
AF,103.35215578770912,87.85755385099357
AF,64.7387841613791,56.79031301622634
AF,84.2611489097287,80.31195566125848
AF,74.358213414705,79.44706537984234
AF,84.5165425178059,69.93949579912004
AF,58.83498235695738,65.27850704466903
AF,80.82575533247129,79.30344196868455
AF,59.48901013489298,71.35075800012352
AF,73.86542423383153,82.41139829820281
AF,68.56225107787556,65.70952327719047
AF,85.79946032192113,84.63479570932114
AF,61.64193214031488,79.07298581142695
AF,82.85031118543503,71.23687875241365
AF,66.37764658059552,77.9996470702143
AF,56.60947323403887,79.00894744070956
AF,67.57399532245046,59.74169931404546
AF,83.80093468527275,71.01241789506554
AF,86.82683577386592,63.4235362752134
AF,69.98141847139016,74.94737753130923
AF,91.19574728023954,75.9998201872477
AF,80.63833777500054,66.2231416996258
AF,58.167567610631,70.91002773922355
AF,120.24948477872243,75.15504726783684
AF,78.32625958982175,78.74912753790693
AF,85.56608083964208,75.76334948498416
AF,68.06529706239162,73.45606891522276
AF,96.61598203756812,73.77151019928314
AF,88.08863191674239,92.73506999132661
AF,95.91733103166327,78.64339491237533
AF,115.65507722701099,67.81125438515332
AF,72.27549862128802,72.54470668295531
AF,79.8352684156477,71.31457037207154
AF,75.7986512135516,86.34681329075124
AF,97.08958323041482,74.34631386225965
AF,125.77220421628697,82.44307078766322
AF,40.91280656358419,69.37579818245021
AF,79.69470524754465,84.16416573547883
AF,80.5608421024273,68.089084427632
AF,106.87917572639668,80.49744125800996
AF,69.3281344139207,78.53634644650035
AF,66.68212573943887,75.07764837585997
AF,97.83850973983164,82.72731839092742
AF,80.5617345669867,84.05356858086702
AF,49.830312440954174,79.513881913369
AF,47.431070217142164,68.45934019315601
AF,99.11964261482811,70.711050840177
AF,57.692627720945204,72.71876479590073
AF,61.647733159950874,68.68449760729766
AF,61.50687250366135,77.50005103684309
AF,79.85609258870002,64.2424685200876
AF,64.17697772124656,80.14453441443078
AF,81.18794719948815,73.92236810699077
AF,51.072771851710634,69.90502220080617
AF,58.022393375637776,75.44200248846191
AF,69.31385498097055,77.70826205124769
AF,90.46586001475626,90.07634457763064
AF,119.87226975828924,85.88960095199826
AF,65.93617411188664,79.89379164667702
AF,85.59092110321161,59.08216067776879
AF,51.54577806818442,68.85930440343624
AF,92.21062822835296,76.41167714942173
AF,55.09615082950921,85.75777436104985
AF,91.39580808563491,75.82992272394705
AF,84.61307743431266,71.16837833900789
AF,49.31402169335024,74.83265060407686
AF,89.63214937219789,75.08842495197497
AF,91.05905145856049,75.21522081822152
AF,105.10926976104399,81.98566370347832
AF,52.78362641205074,71.18944482656767
AF,95.10905562904736,73.57921626217131
AF,95.52896020423776,75.13380074817196
AF,87.41065633979662,67.86002464372953
AF,84.01051511263489,64.65673250989117
AF,59.351719336841,69.02076084764641
AF,79.98118637110707,72.63018848162145
AF,50.807709877573444,73.68227623253911
AF,93.68304600724416,82.27992792780951
AF,84.4149503021293,73.56795344469825
AF,66.25076786906968,74.20054184472043
AF,76.1783948835697,77.49206234405607
AF,90.5246139315824,82.55029966208302
AF,93.85975399000229,83.51382801246535
AF,58.800622471421065,75.79520830882153
AF,87.9294757369855,68.76712905632999
AF,77.16293203666403,81.36218862122409
AF,74.98621097632522,73.79360818375987
AF,105.44052285666886,67.48233457098883
AF,81.62644478633241,62.0065048525603
AF,69.23814423751608,80.24567402817722
AF,57.28551513777264,72.96419855297123
AF,93.75117080194384,77.40685260268383
AF,55.80937875655067,68.36397868449419
AF,70.65314679642023,71.32490428341038
AF,92.65507557892644,63.52360909771657
AF,36.6465284815398,52.80102670951028
AF,81.86369161503546,79.66129922436109
AF,79.4937519775899,77.46833093182582
AF,99.56052010716405,69.0895464189156
AF,69.79102603205479,78.69477646493097
AF,50.05982457680922,72.59528404083927
AF,91.2177614060377,84.07909178345945
AF,65.77181188886667,72.655322856265
AF,25.210636361679974,24.339948843189138
AF,35.010194711908305,42.78454557187537
AF,30.607072064091618,35.358514630198755
AF,28.664027974218314,43.54539097076008
AF,31.723991460161322,34.99223985409142
AF,25.955100548299882,29.498591284795392
AF,29.957804097139388,30.249562212062717
AF,32.24355457781634,25.60180251982823
AF,34.35215084345546,33.51603125367531
AF,40.128776448164906,33.46743461565562
AF,26.02367157527926,30.971786355285662
AF,23.8360921961346,45.70003167893067
AF,26.265380726779227,33.342289915396236
AF,40.53321163765932,37.39643964697446
AF,37.866973766498106,36.43350623357226
AF,48.11916039242762,42.313581578894585
AF,28.5459251641931,45.50756801843443
AF,32.57778255530584,34.14382316112598
AF,41.48324016112412,34.045024482609875
AF,37.199410276078495,50.96413111790379
AF,21.627391155751184,25.720987971240557
AF,28.06592797533747,35.82327947034635
AF,37.11804725708127,34.44619624688056
AF,47.24900744702772,51.22738298529907
AF,36.56516546254257,48.18280357393948
AF,26.74731158884686,29.177540704392396
AF,27.480917456660926,32.61932429421117
AF,25.681113928568838,25.503741105306336
AF,28.598729317290022,42.54351915487457
AF,35.67329587953099,49.72066145063802
AF,50.21764205972705,56.72039588571579
AF,27.931612059150098,52.316297471962415
AF,38.99921380417058,44.60415879940932
AF,28.1754036279553,26.65340863536891
AF,42.34417097274371,42.39172259486341
AF,39.515802039960974,47.80057289732528
AF,31.997085615332985,38.228194937505734
AF,49.4642532275133,48.20761587235923
AF,34.27465517088225,20.904955514507176
AF,34.22928822244687,45.365639798619114
AF,31.06148526891156,33.154359456919494
AF,28.69957781250047,35.30100351073392
AF,24.272656109766857,24.737333810935848
AF,16.816858436575465,17.353445159439243
AF,36.45226869578043,47.483745272452666
AF,26.082425492105408,25.75976430967545
AF,20.970388495950957,23.39491870905611
AF,40.44515513446672,50.665517421917286
AF,26.211684109122928,17.843130261814625
AF,26.715629096988714,29.115948180133234
AF,42.80736007906427,50.85087694594749
AF,23.824490156862602,36.08838552572965
AF,18.58393826415679,18.79487928308838
AF,35.930474416726966,38.95811685386626
AF,58.15328817768084,50.55193991594176
AF,58.106731276499616,49.083259267751885
AF,29.338433692926543,32.44994033539
AF,34.904140173434776,43.62133010764872
AF,43.17401426887807,45.90417648538035
AF,39.29075222690286,29.916780294671877
AF,38.32897292007282,48.85702307035025
AF,25.99422024481957,37.93071548736728
AF,34.51621557828898,34.61629135949612
AF,31.062526477564177,37.956432774436436
AF,36.07549990762694,53.000728914277275
AF,34.55488904252898,29.87781005188494
AF,34.968100133524004,36.63352532895439
AF,35.19909971031136,41.55873514032541
AF,22.97010408534517,25.50166079405741
AF,26.821088659089313,28.17026891118085
AF,38.79617811691061,31.349588921553316
AF,42.22919178867633,55.297403136724
AF,46.04194913046018,31.605580432126278
AF,41.86774364212562,30.837632721735094
AF,43.70636937855093,32.05958250640862
AF,35.20415700948121,39.26261249441205
AF,37.97555695455655,46.39603380264863
AF,38.45942148983619,32.37484728193132
AF,30.739603051160213,45.019960093818895
AF,19.00607400074566,24.14602354385954
AF,35.319731169921496,25.480209321025097
AF,41.16849765984786,47.94800259226312
AF,32.10209894515389,46.99904897667031
AF,33.8812270442869,40.251907743407045
AF,36.35261015331584,32.128503104231555
AF,26.69376371528379,31.74907750727215
AF,35.82635355146543,26.338482743874135
AF,31.424718344581056,41.74593628379513
AF,28.039154038555935,19.659555011763725
AF,19.22026549499794,25.443729405620775
AF,29.814563535358175,32.32056611849191
AF,25.16631062189721,24.425710788249344
AF,32.133483948825585,34.45870680350302
AF,27.62862034123906,38.821533797878104
AF,30.13659449720275,41.514131900953615
AF,37.16222425277081,37.57320847259807
AF,48.261805977835905,46.723389456546016
AF,27.828383658447958,38.965505046761606
AF,27.562577963844607,27.926130083292957
AF,32.65869934202336,23.669586414648382
AF,29.251567142479786,40.901518066073066
AF,34.063587302587806,40.13540943244702
AF,32.0155298828936,48.209401997905005
AF,29.042581691490575,30.026128360178713
AF,23.343154271167894,27.643379070771257
AF,33.01315651619224,32.36829742169921
AF,28.909158239862595,21.543572713758476
AF,22.303581803578176,30.153385949030163
AF,33.66822550278047,23.734441278786942
AF,29.14209148986195,41.07215944528258
AF,28.34199701237374,43.16310351745983
AF,26.597972519243186,32.1782374252638
AF,31.297988377148457,41.97221230915551
AF,22.46898523525077,33.43642246826552
AF,19.002355398414892,29.765386046584755
AF,28.257064135138982,24.308925715070043
AF,21.696259670917023,35.70813781564148
AF,29.6748928318145,25.453864094194397
AF,19.124325554864107,19.69221236968075
AF,26.594700149192107,32.469507085494484
AF,21.424057980304745,13.797800950473029
AF,41.64804861642379,42.681603610930466
AF,30.323119590114114,23.088632812582386
AF,28.996173534402587,41.57227936810864
AF,31.201155972455236,29.966461005422136
AF,27.655245533927364,18.737788786182538
AF,37.46893457301262,43.76807328548473
AF,28.67607624577001,32.27169664707624
AF,25.017715272759688,31.677901180871462
AF,20.066619385480912,20.270211529083586
AF,20.417357957319023,30.190589850170493
AF,23.602415225669095,21.55055019865561
AF,30.862316928075586,30.783967385055316
AF,34.76015589118741,30.927258746079385
AF,30.0492817144763,32.95928716610929
AF,25.33677135273965,31.402007625543316
AF,55.51650163697932,78.48681208326599
AF,45.99836711114357,72.62827261594546
AF,80.75748179367837,65.35592607308735
AF,72.25348449548987,51.77985729891451
